,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
276,[],48.875932,2.3590598999999997,BMK Paris-Bamako,48.87464593409851,2.3565486073493958,African Restaurant
277,[],48.875932,2.3590598999999997,Marks & Spencer Food,48.87674195537729,2.358486072371823,Food & Drink Shop
278,[],48.875932,2.3590598999999997,Café A,48.87523561686296,2.360022095087153,Café
279,[],48.875932,2.3590598999999997,Le Delly's,48.878458299848,2.357852395267173,African Restaurant
280,[],48.875932,2.3590598999999997,Les Enfants Perdus,48.87438536093944,2.3619354916417197,French Restaurant
281,[],48.875932,2.3590598999999997,Le Grand Amour Restaurant,48.87456598277865,2.3563213985670255,Restaurant
282,[],48.875932,2.3590598999999997,Le Grand Amour Hôtel,48.874538927210786,2.3562651606408602,Hotel
283,[],48.875932,2.3590598999999997,Extérieur Quai - Le Bouillon de l'Est,48.87645561226562,2.357905277073332,Bistro
284,[],48.854504600000006,2.3217642000000005,Noglu,48.855123,2.324247,Gluten-free Restaurant
285,[],48.854504600000006,2.3217642000000005,Coya,48.85423204166965,2.3246128857135773,Peruvian Restaurant
286,[],48.854504600000006,2.3217642000000005,% Arabica,48.85423469231047,2.3248391069316185,Coffee Shop
287,[],48.854504600000006,2.3217642000000005,Café Varenne,48.854088042218095,2.3237210512161255,Bistro
288,[],48.854504600000006,2.3217642000000005,Musée Maillol,48.854754263704834,2.3249012231826782,Art Museum
289,[],48.854504600000006,2.3217642000000005,Jacques Genin,48.853890380098086,2.3239704966545105,Chocolate Shop
290,[],48.854504600000006,2.3217642000000005,Le Pain Quotidien,48.85379684328709,2.3242789506912227,Bakery
291,[],48.854504600000006,2.3217642000000005,Fromagerie Barthélemy,48.8545721099369,2.3258041121956223,Cheese Shop
292,[],48.854504600000006,2.3217642000000005,Marzo,48.85611056365499,2.325277288072356,Pizza Place
293,[],48.854504600000006,2.3217642000000005,The Conran Shop,48.851793182777676,2.3236754821337,Furniture / Home Store
294,[],48.847012299999996,2.3170113,Fromagerie Quatrehomme,48.84793794331287,2.319610671232334,Cheese Shop
295,[],48.847012299999996,2.3170113,Joséphine Chez Dumonet,48.84576261454011,2.3198962211608887,French Restaurant
296,[],48.847012299999996,2.3170113,Mai Do,48.84528178607615,2.3195892147542025,Vietnamese Restaurant
297,[],48.847012299999996,2.3170113,H Kitchen,48.84643711043046,2.3191559314727783,French Restaurant
298,[],48.847012299999996,2.3170113,Le Petit Lutetia,48.84834846372899,2.3205962777137756,French Restaurant
299,[],48.847012299999996,2.3170113,Le Bien Décidé,48.84586623959467,2.31969192289687,French Restaurant
300,[],48.847012299999996,2.3170113,Plume,48.848771188832345,2.319200187921524,French Restaurant
301,[],48.847012299999996,2.3170113,La Pâtisserie by Cyril Lignac,48.847266483011694,2.3181742429733276,Dessert Shop
302,[],48.847012299999996,2.3170113,Mori Yoshida,48.84797603907342,2.312234491109848,Pastry Shop
303,[],48.847012299999996,2.3170113,IDA par Denny Imbroisi,48.84481456420288,2.3191288919177735,Italian Restaurant
304,[],48.8775664,2.3408453,Caillebotte,48.87711755573471,2.340604279183831,French Restaurant
305,[],48.8775664,2.3408453,So Nat,48.87627724467217,2.3386138527194253,Vegetarian / Vegan Restaurant
306,[],48.8775664,2.3408453,Hotel Palm - Astotel,48.87759781100381,2.34343163341444,Hotel
307,[],48.8775664,2.3408453,Maison Landemaine,48.878345140289085,2.3397740721702576,Bakery
308,[],48.8775664,2.3408453,La Palanche D'âulac,48.878265,2.3425803,Vegetarian / Vegan Restaurant
309,[],48.8775664,2.3408453,Le Bouclier de Bacchus,48.87683393703334,2.3378432838905985,Wine Bar
310,[],48.8775664,2.3408453,Chez Vous,48.877769815283,2.339928231903055,Lounge
311,[],48.8775664,2.3408453,Farine & O,48.877209026769144,2.3394636064767838,Bakery
312,[],48.8775664,2.3408453,Place Saint-Georges,48.878408,2.337575,Plaza
313,[],48.8775664,2.3408453,La Compagnie du Café,48.87791593806084,2.3379972591893754,Café
314,[],48.8775664,2.3408453,Caillebotte,48.87711755573471,2.340604279183831,French Restaurant
315,[],48.8775664,2.3408453,So Nat,48.87627724467217,2.3386138527194253,Vegetarian / Vegan Restaurant
316,[],48.8775664,2.3408453,Hotel Palm - Astotel,48.87759781100381,2.34343163341444,Hotel
317,[],48.8775664,2.3408453,Maison Landemaine,48.878345140289085,2.3397740721702576,Bakery
318,[],48.8775664,2.3408453,La Palanche D'âulac,48.878265,2.3425803,Vegetarian / Vegan Restaurant
319,[],48.8775664,2.3408453,Le Bouclier de Bacchus,48.87683393703334,2.3378432838905985,Wine Bar
320,[],48.8775664,2.3408453,Chez Vous,48.877769815283,2.339928231903055,Lounge
321,[],48.8775664,2.3408453,Farine & O,48.877209026769144,2.3394636064767838,Bakery
322,[],48.8775664,2.3408453,Place Saint-Georges,48.878408,2.337575,Plaza
323,[],48.8775664,2.3408453,La Compagnie du Café,48.87791593806084,2.3379972591893754,Café
324,[],48.8775664,2.3408453,Caillebotte,48.87711755573471,2.340604279183831,French Restaurant
325,[],48.8775664,2.3408453,So Nat,48.87627724467217,2.3386138527194253,Vegetarian / Vegan Restaurant
326,[],48.8775664,2.3408453,Hotel Palm - Astotel,48.87759781100381,2.34343163341444,Hotel
327,[],48.8775664,2.3408453,Maison Landemaine,48.878345140289085,2.3397740721702576,Bakery
328,[],48.8775664,2.3408453,La Palanche D'âulac,48.878265,2.3425803,Vegetarian / Vegan Restaurant
329,[],48.8775664,2.3408453,Le Bouclier de Bacchus,48.87683393703334,2.3378432838905985,Wine Bar
330,[],48.8775664,2.3408453,Chez Vous,48.877769815283,2.339928231903055,Lounge
331,[],48.8775664,2.3408453,Farine & O,48.877209026769144,2.3394636064767838,Bakery
332,[],48.8775664,2.3408453,Place Saint-Georges,48.878408,2.337575,Plaza
333,[],48.8775664,2.3408453,La Compagnie du Café,48.87791593806084,2.3379972591893754,Café
334,[],48.8775664,2.3408453,Caillebotte,48.87711755573471,2.340604279183831,French Restaurant
335,[],48.8775664,2.3408453,So Nat,48.87627724467217,2.3386138527194253,Vegetarian / Vegan Restaurant
336,[],48.8775664,2.3408453,Hotel Palm - Astotel,48.87759781100381,2.34343163341444,Hotel
337,[],48.8775664,2.3408453,Maison Landemaine,48.878345140289085,2.3397740721702576,Bakery
338,[],48.8775664,2.3408453,La Palanche D'âulac,48.878265,2.3425803,Vegetarian / Vegan Restaurant
339,[],48.8775664,2.3408453,Le Bouclier de Bacchus,48.87683393703334,2.3378432838905985,Wine Bar
340,[],48.8775664,2.3408453,Chez Vous,48.877769815283,2.339928231903055,Lounge
341,[],48.8775664,2.3408453,Farine & O,48.877209026769144,2.3394636064767838,Bakery
342,[],48.8775664,2.3408453,Place Saint-Georges,48.878408,2.337575,Plaza
343,[],48.8775664,2.3408453,La Compagnie du Café,48.87791593806084,2.3379972591893754,Café
344,[],48.8670809,2.3828134999999997,Le Taïs,48.866278,2.3832,Moroccan Restaurant
345,[],48.8670809,2.3828134999999997,Le Perchoir,48.86539459040108,2.3818323879276817,Cocktail Bar
346,[],48.8670809,2.3828134999999997,Scoop Me a Cookie,48.86610266108915,2.3816984937596866,Dessert Shop
347,[],48.8670809,2.3828134999999997,Les Trois 8,48.86666269019059,2.385545969009399,Bar
348,[],48.8670809,2.3828134999999997,La Fine Mousse,48.86484533183731,2.381806969642639,Beer Bar
349,[],48.8670809,2.3828134999999997,Au poulet braisé,48.86753509289181,2.3833282361880808,African Restaurant
350,[],48.8670809,2.3828134999999997,Cô My Cantine,48.86749519691833,2.384665565397106,Vietnamese Restaurant
351,[],48.8670809,2.3828134999999997,Les Idiots,48.86573117113606,2.3842041039129684,Bar
352,[],48.8670809,2.3828134999999997,Dilia,48.86863267951375,2.3862098157405853,Italian Restaurant
353,[],48.8670809,2.3828134999999997,Demain C'est Loin,48.868587141397676,2.3860969889624473,Bar
354,[],48.8794073,2.3579687999999996,Le Delly's,48.878458299848,2.357852395267173,African Restaurant
355,[],48.8794073,2.3579687999999996,St Christopher's Inn Gare du Nord,48.879256861423656,2.357995379355746,Hostel
356,[],48.8794073,2.3579687999999996,Saravanaa Bhavan,48.87993491192538,2.3574035456877773,Indian Restaurant
357,[],48.8794073,2.3579687999999996,25hours Hotel Terminus Nord,48.87965791350409,2.3550647557567572,Hotel
358,[],48.8794073,2.3579687999999996,NENI Paris,48.87960637123196,2.3549312353134155,Israeli Restaurant
359,[],48.8794073,2.3579687999999996,Marks & Spencer Food,48.87674195537729,2.358486072371823,Food & Drink Shop
360,[],48.8794073,2.3579687999999996,Marché Saint-Quentin,48.876830665853085,2.355233825623974,Farmers Market
361,[],48.8794073,2.3579687999999996,La Marina,48.879848109876534,2.3621741713176885,Italian Restaurant
362,[],48.8794073,2.3579687999999996,Yamada,48.87892705245847,2.3623045515396033,Japanese Restaurant
363,[],48.8794073,2.3579687999999996,L'Étoile du Nord par Thierry Marx,48.88024894020012,2.3564205085950505,French Restaurant
364,[],48.839369700000006,2.3270221,Le Plomb du Cantal,48.84065067367573,2.324395837410799,Auvergne Restaurant
365,[],48.839369700000006,2.3270221,La Crêperie de Josselin,48.84170441545747,2.325410842895508,Creperie
366,[],48.839369700000006,2.3270221,Le Bistrot des Campagnes,48.84098062942383,2.3307818651488605,French Restaurant
367,[],48.839369700000006,2.3270221,Bobino,48.839870590794064,2.323256246213356,Comedy Club
368,[],48.839369700000006,2.3270221,Les Grillades de Buenos Aires,48.8420735962489,2.3255110259597798,Argentinian Restaurant
369,[],48.839369700000006,2.3270221,Amorino,48.841170659456644,2.3246667891914212,Ice Cream Shop
370,[],48.839369700000006,2.3270221,Kapunka,48.841423,2.325872,Thai Restaurant
371,[],48.839369700000006,2.3270221,Rosebud,48.841734749290225,2.328106301780606,Cocktail Bar
372,[],48.839369700000006,2.3270221,Il Barone,48.840823615138966,2.331051649944739,Italian Restaurant
373,[],48.839369700000006,2.3270221,Le Petit Montparnasse,48.83947242780252,2.3241747931520367,Theater
374,[],48.8609677,2.315073,Esplanade des Invalides,48.86055924945091,2.313549880380462,Plaza
375,[],48.8609677,2.315073,Chez Françoise,48.86192434688699,2.3144443797783487,French Restaurant
376,[],48.8609677,2.315073,Berges de Seine – Rive gauche,48.8630533475824,2.3135475165272785,Pedestrian Plaza
377,[],48.8609677,2.315073,Garance,48.86000692667597,2.315283874562083,French Restaurant
378,[],48.8609677,2.315073,Rosa Bonheur sur Seine,48.86322568698965,2.315520425767086,Beer Garden
379,[],48.8609677,2.315073,Le Divellec,48.860940430438774,2.311804102265002,French Restaurant
380,[],48.8609677,2.315073,Place des Invalides,48.85863052623177,2.3129439353942867,Plaza
381,[],48.8609677,2.315073,Le Narcisse Blanc Hôtel,48.86053722059414,2.3104867300377143,Hotel
382,[],48.8609677,2.315073,Place du Palais Bourbon,48.86058983027663,2.3182921943883255,Plaza
383,[],48.8609677,2.315073,David Toutain,48.86019458411276,2.3096224857629672,French Restaurant
384,[],48.858221,2.3897289,Pan Piper Live,48.858147932621975,2.3887255243432826,Music Venue
385,[],48.858221,2.3897289,Little Hanoï,48.85822408427245,2.388305881508868,Vietnamese Restaurant
386,[],48.858221,2.3897289,Outland Bar,48.85560692606166,2.387160023020572,Beer Bar
387,[],48.858221,2.3897289,Nanchang,48.855238811196365,2.3878934867998907,Jiangxi Restaurant
388,[],48.858221,2.3897289,L'Artiste,48.85937998866867,2.3866483017914173,French Restaurant
389,[],48.858221,2.3897289,Confluences,48.85817552720895,2.392841309580286,Theater
390,[],48.858221,2.3897289,Curioos Paris,48.85746203385175,2.3963437399880148,Tech Startup
391,[],48.858221,2.3897289,Biocoop Le Retour à la Terre,48.857176125584374,2.3904048313014203,Organic Grocery
392,[],48.858221,2.3897289,Cimetière du Père Lachaise,48.86160921192831,2.3938822746276855,Cemetery
393,[],48.858221,2.3897289,La Réserve des Initiés,48.85572578404762,2.3865973949432373,French Restaurant
394,[],48.858221,2.3897289,Pan Piper Live,48.858147932621975,2.3887255243432826,Music Venue
395,[],48.858221,2.3897289,Little Hanoï,48.85822408427245,2.388305881508868,Vietnamese Restaurant
396,[],48.858221,2.3897289,Outland Bar,48.85560692606166,2.387160023020572,Beer Bar
397,[],48.858221,2.3897289,Nanchang,48.855238811196365,2.3878934867998907,Jiangxi Restaurant
398,[],48.858221,2.3897289,L'Artiste,48.85937998866867,2.3866483017914173,French Restaurant
399,[],48.858221,2.3897289,Confluences,48.85817552720895,2.392841309580286,Theater
400,[],48.858221,2.3897289,Curioos Paris,48.85746203385175,2.3963437399880148,Tech Startup
401,[],48.858221,2.3897289,Biocoop Le Retour à la Terre,48.857176125584374,2.3904048313014203,Organic Grocery
402,[],48.858221,2.3897289,Cimetière du Père Lachaise,48.86160921192831,2.3938822746276855,Cemetery
403,[],48.858221,2.3897289,La Réserve des Initiés,48.85572578404762,2.3865973949432373,French Restaurant
404,[],48.8827635,2.3411863,Le Trianon,48.882853951515685,2.3431401282852162,Concert Hall
405,[],48.8827635,2.3411863,La Cigale,48.88235807415479,2.340148479356173,Music Venue
406,[],48.8827635,2.3411863,La Cure Gourmande,48.883474359379306,2.3437517881393433,Bakery
407,[],48.8827635,2.3411863,Seb'on,48.883531492564614,2.3403039011596407,French Restaurant
408,[],48.8827635,2.3411863,Le Bon Bock,48.88278635001319,2.341899166100045,French Restaurant
409,[],48.8827635,2.3411863,L'Annexe,48.88435302813302,2.341335279607308,French Restaurant
410,[],48.8827635,2.3411863,Maison Georges Larnicol,48.88399097394151,2.3433440923690796,Candy Store
411,[],48.8827635,2.3411863,Pain Pain,48.88365091551599,2.33984112739563,Bakery
412,[],48.8827635,2.3411863,Petit Musée du Chocolat,48.88404371100612,2.3433293402194977,Chocolate Shop
413,[],48.8827635,2.3411863,Élysée Montmartre,48.882969142186056,2.343803035741891,Music Venue
414,[],48.8832395,2.3275639999999997,Cinéma des Cinéastes,48.88429274484065,2.327012258753519,Indie Movie Theater
415,[],48.8832395,2.3275639999999997,B Montmartre Hotel,48.883639547594015,2.3257366102557246,Hotel
416,[],48.8832395,2.3275639999999997,Librairie de Paris,48.88366503993073,2.327063019392942,Bookstore
417,[],48.8832395,2.3275639999999997,Hôtel Secret de Paris,48.88135560917052,2.3283197033978853,Hotel
418,[],48.8832395,2.3275639999999997,Pho 20,48.882103,2.328098,Vietnamese Restaurant
419,[],48.8832395,2.3275639999999997,Pen Ty,48.883655,2.329039,Creperie
420,[],48.8832395,2.3275639999999997,Le Bal,48.88528592627408,2.3272347450256348,Art Gallery
421,[],48.8832395,2.3275639999999997,Y.Izakaya,48.885335,2.32552,Noodle House
422,[],48.8832395,2.3275639999999997,Hotel Le Grey,48.88137269545009,2.3274112818857216,Hotel
423,[],48.8832395,2.3275639999999997,Les Caves Populaires,48.884790914957705,2.324702024792067,Wine Bar
424,[],48.8774242,2.3229613,Mandoobar,48.87947173008964,2.3211893745828847,Korean Restaurant
425,[],48.8774242,2.3229613,Hôtel Wilson Opéra,48.8771075634396,2.322004498301221,Hotel
426,[],48.8774242,2.3229613,Marks & Spencer Food,48.875176512524945,2.323259790245409,Food & Drink Shop
427,[],48.8774242,2.3229613,Neva Cuisine,48.88003878115313,2.3242129575886996,French Restaurant
428,[],48.8774242,2.3229613,Le Petit Ballon,48.87783933999912,2.320428866435472,Wine Shop
429,[],48.8774242,2.3229613,Hilton Paris Opéra,48.87557147635434,2.3255791218161455,Hotel
430,[],48.8774242,2.3229613,La Flute de Pan,48.878708308496854,2.3224608362261656,Music Store
431,[],48.8774242,2.3229613,À l'Up Thaï,48.88006607959589,2.3202696019378473,Thai Restaurant
432,[],48.8774242,2.3229613,Lazare Paris,48.876152962638564,2.325463998248296,Bistro
433,[],48.8774242,2.3229613,La Pause Libanaise,48.874803786072405,2.325601517732832,Lebanese Restaurant
434,[],48.828398799999995,2.3310717999999997,La Fabrica,48.827710904276856,2.3278194665908813,Pizza Place
435,[],48.828398799999995,2.3310717999999997,Les Jardins Contini,48.82985616407166,2.3288484433629018,Italian Restaurant
436,[],48.828398799999995,2.3310717999999997,Hotel Max,48.82785950289451,2.3298981047984046,Hotel
437,[],48.828398799999995,2.3310717999999997,Le Verre Siffleur,48.82782128890613,2.328700120057296,French Restaurant
438,[],48.828398799999995,2.3310717999999997,Dominique Saibron,48.827965469438865,2.327375982409535,Bakery
439,[],48.828398799999995,2.3310717999999997,Marks & Spencer Food,48.82851255587255,2.3278623819351196,Food & Drink Shop
440,[],48.828398799999995,2.3310717999999997,Sushi Alésia,48.828930482311,2.3292262852191925,Sushi Restaurant
441,[],48.828398799999995,2.3310717999999997,Burger King,48.82906699462793,2.3275887966156006,Fast Food Restaurant
442,[],48.828398799999995,2.3310717999999997,Les Sourires de Dante,48.83019319572518,2.3309154385287076,Bistro
443,[],48.828398799999995,2.3310717999999997,Assanabel,48.8273798620483,2.3354413849634175,Middle Eastern Restaurant
444,[],48.82448660000001,2.3488965,Biérocratie,48.82540433288979,2.34705116583509,Beer Store
445,[],48.82448660000001,2.3488965,Quatrehomme,48.82570560651826,2.3471755450139065,Cheese Shop
446,[],48.82448660000001,2.3488965,Chez Yong,48.82392745476851,2.3507131384891213,Chinese Restaurant
447,[],48.82448660000001,2.3488965,La Folie en Tête,48.82757341292547,2.348275832727528,Bar
448,[],48.82448660000001,2.3488965,Brun,48.82587853318644,2.350757839119947,Bakery
449,[],48.82448660000001,2.3488965,Butte aux Thaï,48.828175,2.350118,Thai Restaurant
450,[],48.82448660000001,2.3488965,Chez Gladines,48.828812537356136,2.3506008088588715,Basque Restaurant
451,[],48.82448660000001,2.3488965,Le Feu de Mars,48.82765336333092,2.3532366239172404,Japanese Restaurant
452,[],48.82448660000001,2.3488965,Piscine de la Butte aux Cailles,48.827145855798975,2.3523670434951782,Pool
453,[],48.82448660000001,2.3488965,La Cantine de Gaston,48.825997,2.354771,Bistro
454,[],48.87167720000001,2.3108842000000003,Kokohana,48.86998493295063,2.3107391595840454,Japanese Restaurant
455,[],48.87167720000001,2.3108842000000003,Gentlemen 1919,48.87093302661043,2.3115142351802933,Cocktail Bar
456,[],48.87167720000001,2.3108842000000003,Le Matignon,48.869708,2.310968,French Restaurant
457,[],48.87167720000001,2.3108842000000003,Christie's (Paris Saleroom),48.870046326033886,2.31189166307003,Art Gallery
458,[],48.87167720000001,2.3108842000000003,adidas Store,48.86971257859467,2.309157504299151,Sporting Goods Shop
459,[],48.87167720000001,2.3108842000000003,Hôtel La Réserve,48.86976263362971,2.3132845759391785,Hotel
460,[],48.87167720000001,2.3108842000000003,Biologique Recherche,48.870036096940204,2.308303713798523,Spa
461,[],48.87167720000001,2.3108842000000003,Le Bristol,48.871804266610006,2.314902422735974,Hotel
462,[],48.87167720000001,2.3108842000000003,Le Carré Élysée,48.87008219592311,2.310124105310377,French Restaurant
463,[],48.87167720000001,2.3108842000000003,Market,48.87028309477477,2.3121634125709534,French Restaurant
464,[],48.8884694,2.3534488999999996,Lomi,48.890338344767294,2.3552834972076506,Coffee Shop
465,[],48.8884694,2.3534488999999996,Le Myrha,48.88681498754863,2.3508915093464093,Vegetarian / Vegan Restaurant
466,[],48.8884694,2.3534488999999996,La Régulière,48.886934993008765,2.352711707353592,Bookstore
467,[],48.8884694,2.3534488999999996,Omadis,48.88845524106903,2.3534105394475944,Bar
468,[],48.8884694,2.3534488999999996,Boulangerie Tembely,48.88710591052798,2.3534799594796083,Bakery
469,[],48.8884694,2.3534488999999996,Les Trois Frères,48.887637586109356,2.3534482661698033,French Restaurant
470,[],48.8884694,2.3534488999999996,Institut des Cultures d'Islam,48.888514912689274,2.3562000403189605,Art Gallery
471,[],48.8884694,2.3534488999999996,Sacrée Fleur,48.88753024783089,2.347826713825131,French Restaurant
472,[],48.8884694,2.3534488999999996,À La Bière Comme À La Bière,48.88855959563426,2.3475792453506568,Beer Store
473,[],48.8884694,2.3534488999999996,L'Olympic Café,48.8878724620996,2.3536377400159836,Bar
474,[],48.8755997,2.3996904,Le Réfectoire,48.873382309087944,2.4011054482692207,Food Truck
475,[],48.8755997,2.3996904,kelbongoo!,48.87294749404228,2.3997820672913694,Market
476,[],48.8755997,2.3996904,Aarchna,48.87243106012568,2.399448865893659,Indian Restaurant
477,[],48.8755997,2.3996904,Le Rigoletto,48.87685449767769,2.4052218530158593,Bar
478,[],48.8755997,2.3996904,Chéri-Chérie,48.872924990495356,2.4047786028251243,Diner
479,[],48.8755997,2.3996904,Monoprix,48.87775949496963,2.3946279287338257,Supermarket
480,[],48.8755997,2.3996904,Le Clin's,48.87283671836771,2.396200744914266,Bar
481,[],48.8755997,2.3996904,Métro Télégraphe [11],48.87540626061383,2.3989999294281006,Metro Station
482,[],48.8755997,2.3996904,Star Kebap,48.87546,2.398096,Doner Restaurant
483,[],48.8755997,2.3996904,Théâtre des Enfants Terribles,48.874299982490655,2.397174850214789,Theater
484,[],48.8259327,2.3317996,La Fabrica,48.827710904276856,2.3278194665908813,Pizza Place
485,[],48.8259327,2.3317996,Il Far'niente,48.82362335218033,2.330605664073317,Italian Restaurant
486,[],48.8259327,2.3317996,Hotel Max,48.82785950289451,2.3298981047984046,Hotel
487,[],48.8259327,2.3317996,Le Verre Siffleur,48.82782128890613,2.328700120057296,French Restaurant
488,[],48.8259327,2.3317996,Assanabel,48.8273798620483,2.3354413849634175,Middle Eastern Restaurant
489,[],48.8259327,2.3317996,Dominique Saibron,48.827965469438865,2.327375982409535,Bakery
490,[],48.8259327,2.3317996,Palais de Vandan,48.82402246706412,2.3283274906819607,Indian Restaurant
491,[],48.8259327,2.3317996,Kazoku,48.826012,2.3317,Sushi Restaurant
492,[],48.8259327,2.3317996,Marks & Spencer Food,48.82851255587255,2.3278623819351196,Food & Drink Shop
493,[],48.8259327,2.3317996,Les Jardins Contini,48.82985616407166,2.3288484433629018,Italian Restaurant
494,[],48.8255732,2.3277215,La Fabrica,48.827710904276856,2.3278194665908813,Pizza Place
495,[],48.8255732,2.3277215,Dominique Saibron,48.827965469438865,2.327375982409535,Bakery
496,[],48.8255732,2.3277215,Palais de Vandan,48.82402246706412,2.3283274906819607,Indian Restaurant
497,[],48.8255732,2.3277215,Il Far'niente,48.82362335218033,2.330605664073317,Italian Restaurant
498,[],48.8255732,2.3277215,Le Verre Siffleur,48.82782128890613,2.328700120057296,French Restaurant
499,[],48.8255732,2.3277215,Hotel Max,48.82785950289451,2.3298981047984046,Hotel
500,[],48.8255732,2.3277215,Mercure Paris Alésia,48.82378015380511,2.3240697383880615,Hotel
501,[],48.8255732,2.3277215,Marks & Spencer Food,48.82851255587255,2.3278623819351196,Food & Drink Shop
502,[],48.8255732,2.3277215,Place Victor et Hélène Basch,48.828033452827846,2.3267192337788676,Plaza
503,[],48.8255732,2.3277215,Hôtel Acropole,48.8235078870842,2.3252504773470264,Hotel
504,[],48.863566299999995,2.4039909,Huitzilin,48.86503447431734,2.4050770044185326,Mexican Restaurant
505,[],48.863566299999995,2.4039909,Mama Shelter,48.859759906601184,2.402781844139099,Hotel
506,[],48.863566299999995,2.4039909,Mama Shelter Rooftop,48.85987092088892,2.4026192655292626,Roof Deck
507,[],48.863566299999995,2.4039909,La Colline – Théâtre National,48.86451995376575,2.397468388080597,Theater
508,[],48.863566299999995,2.4039909,Chez Lillo,48.86430929349291,2.397965170611422,Italian Restaurant
509,[],48.863566299999995,2.4039909,Le Papillon,48.86167629839684,2.405697641204169,French Restaurant
510,[],48.863566299999995,2.4039909,Le Chantefable,48.86632788119125,2.3997668584781793,Brasserie
511,[],48.863566299999995,2.4039909,Place Gambetta,48.864915,2.398482,Plaza
512,[],48.863566299999995,2.4039909,Bar Mama Shelter,48.859819866691566,2.4025623704217014,Lounge
513,[],48.863566299999995,2.4039909,Mama Pizzeria,48.85977818722424,2.4025445467138775,Pizza Place
514,[],48.863566299999995,2.4039909,Huitzilin,48.86503447431734,2.4050770044185326,Mexican Restaurant
515,[],48.863566299999995,2.4039909,Mama Shelter,48.859759906601184,2.402781844139099,Hotel
516,[],48.863566299999995,2.4039909,Mama Shelter Rooftop,48.85987092088892,2.4026192655292626,Roof Deck
517,[],48.863566299999995,2.4039909,La Colline – Théâtre National,48.86451995376575,2.397468388080597,Theater
518,[],48.863566299999995,2.4039909,Chez Lillo,48.86430929349291,2.397965170611422,Italian Restaurant
519,[],48.863566299999995,2.4039909,Le Papillon,48.86167629839684,2.405697641204169,French Restaurant
520,[],48.863566299999995,2.4039909,Le Chantefable,48.86632788119125,2.3997668584781793,Brasserie
521,[],48.863566299999995,2.4039909,Place Gambetta,48.864915,2.398482,Plaza
522,[],48.863566299999995,2.4039909,Bar Mama Shelter,48.859819866691566,2.4025623704217014,Lounge
523,[],48.863566299999995,2.4039909,Mama Pizzeria,48.85977818722424,2.4025445467138775,Pizza Place
524,[],48.882364100000004,2.3822691000000003,Belvédère des Buttes-Chaumont,48.88101397324833,2.38315612077713,Scenic Lookout
525,[],48.882364100000004,2.3822691000000003,Parc des Buttes-Chaumont,48.87987272502814,2.382016181945801,Park
526,[],48.882364100000004,2.3822691000000003,L'Atlantide,48.8830378,2.3809908,Moroccan Restaurant
527,[],48.882364100000004,2.3822691000000003,Les Chics Types,48.88387343989945,2.380440037476594,French Restaurant
528,[],48.882364100000004,2.3822691000000003,Le Pavillon du Lac,48.88077474543662,2.3809942603111263,French Restaurant
529,[],48.882364100000004,2.3822691000000003,Rosa Bonheur,48.880064367728245,2.3863374688789447,Beer Garden
530,[],48.882364100000004,2.3822691000000003,Temple de la Sibylle,48.88103690378033,2.3830582201480865,Historic Site
531,[],48.882364100000004,2.3822691000000003,Phô 19,48.885189056396484,2.380756139755249,Vietnamese Restaurant
532,[],48.882364100000004,2.3822691000000003,Piscine Édouard Pailleron,48.880950367461054,2.3779213088238977,Pool
533,[],48.882364100000004,2.3822691000000003,TDTF Paris,48.88446962849662,2.3787358942075825,Bar
534,[],48.8228157,2.3405299,Parc Montsouris,48.822307367357325,2.337555885314941,Park
535,[],48.8228157,2.3405299,Le Pavillon Montsouris,48.8222232156409,2.3404056750863917,French Restaurant
536,[],48.8228157,2.3405299,La Fabrique aux Gourmandises,48.820959336294436,2.343163136001436,Bakery
537,[],48.8228157,2.3405299,Le Jardin de Montsouris,48.82095768372041,2.341161813839167,Vietnamese Restaurant
538,[],48.8228157,2.3405299,Pizza Caravelle,48.82686094854891,2.3391977773615937,Italian Restaurant
539,[],48.8228157,2.3405299,Jin Xin Lou,48.821694706183735,2.34208684330384,Chinese Restaurant
540,[],48.8228157,2.3405299,Théâtre de la Cité Internationale,48.81911441550934,2.3383283615112305,Theater
541,[],48.8228157,2.3405299,Shinotaku,48.82658533281174,2.341207478282025,Japanese Restaurant
542,[],48.8228157,2.3405299,Le Fleurus,48.81968136703429,2.3430080393611394,Pub
543,[],48.8228157,2.3405299,Café Chin-Chin,48.82410069033489,2.335929303629519,Restaurant
544,[],48.8248102,2.3288031000000005,Il Far'niente,48.82362335218033,2.330605664073317,Italian Restaurant
545,[],48.8248102,2.3288031000000005,La Fabrica,48.827710904276856,2.3278194665908813,Pizza Place
546,[],48.8248102,2.3288031000000005,Palais de Vandan,48.82402246706412,2.3283274906819607,Indian Restaurant
547,[],48.8248102,2.3288031000000005,Dominique Saibron,48.827965469438865,2.327375982409535,Bakery
548,[],48.8248102,2.3288031000000005,Mercure Paris Alésia,48.82378015380511,2.3240697383880615,Hotel
549,[],48.8248102,2.3288031000000005,Hotel Max,48.82785950289451,2.3298981047984046,Hotel
550,[],48.8248102,2.3288031000000005,Le Verre Siffleur,48.82782128890613,2.328700120057296,French Restaurant
551,[],48.8248102,2.3288031000000005,Hôtel Acropole,48.8235078870842,2.3252504773470264,Hotel
552,[],48.8248102,2.3288031000000005,Fitness Park,48.82641440853055,2.3268814276647163,Gym
